fixation_duration_mean,fixation_duration_std,fixation_count,saccade_length_mean,saccade_velocity_mean,regression_count,reading_time_seconds,blink_rate,subject_id,label,data_source
274.117461888607,24.171455226438866,36.69552537319341,9.974703334207913,42.31346777155845,4,102.50540223828648,0.10532635351534067,1019,0,real_anchor
278.6340979359959,34.641681132226545,88.73332154981694,7.955939139346051,16.5573320623668,3,49.5050475316799,0.15517308889819395,1258,0,real_anchor
215.82012102633593,65.21081849135449,68.07601297238534,6.002802743518895,26.86227602366226,8,29.363950242904913,0.10976253551536339,1254,0,real_anchor
259.5706514034488,101.27691106157076,83.31086042898568,4.00890049762819,30.136344259553482,16,98.37683570417282,0.14231603497647755,1760,1,real_anchor
282.18867346914345,103.9248105089111,67.16803845985248,9.32494302025107,19.928839203822406,6,96.34011743241271,0.15868717005820637,1169,0,real_anchor
274.4782621315112,149.0188367181686,106.31279054177888,6.3466736827501355,36.33164333637456,15,139.14226853842354,0.1558804451922477,1459,1,real_anchor
259.6578236285238,72.12428107359034,127.68296483214388,7.91300585201663,29.233381125108615,8,80.98892482715584,0.18517233002893285,10000,0,synthetic
349.09191445509475,95.76198208272231,105.25143806392248,3.5358347690420646,25.701949652688892,5,153.4242413524378,0.23059045860136013,10001,1,synthetic
375.60666986818313,93.95219318696957,124.69936027928864,8.345799320010693,26.550190942805262,10,70.6227181280813,0.08755593022415509,10002,1,synthetic
302.02910450500417,56.761233485417996,98.78638207928647,5.655152977907051,21.253499300545506,13,50.452452002405366,0.19793508915504904,10003,1,synthetic
317.42507873195814,98.11663260777047,115.60723821897844,6.39306867402201,29.72490561717007,11,126.8781631508936,0.2205587313484154,10004,1,synthetic
171.70245199479382,26.816278664089257,74.40651432290952,11.253825646198864,51.399712538907934,7,54.15658147056624,0.07812787589362491,10005,0,synthetic
230.16677916714087,39.72421253212374,132.12182803753734,9.877948171001986,18.561093524717474,8,73.50304726145039,0.14055039489092777,10006,0,synthetic
336.7159205685974,111.98199655958601,124.45615190891704,5.378838443812002,28.26808766932986,17,81.93796294916197,0.17302400128137804,10007,1,synthetic
282.6282751129434,77.32506374196655,84.33124266928502,6.291525685720389,25.67866937966766,11,80.43590674292759,0.25052903951409583,10008,0,synthetic
246.63853530372776,92.21016066277484,121.0340828682658,6.746573480416796,35.04181804263475,6,51.187131027542186,0.2554697622207544,10009,0,synthetic
283.75166777623735,51.751489175192276,33.5639993453193,8.16682702241011,31.325902313295025,6,69.68143789080065,0.04013861640018797,10010,0,synthetic
311.99216899466006,55.498276650634345,62.63333253350247,5.721118971773519,31.332983418297246,9,106.79556783735683,0.3296356203436793,10011,1,synthetic
301.01684420426267,52.46994446738211,110.69180503571413,6.628084953494098,39.22854603556146,3,49.80058672941772,0.08508645673080059,10012,0,synthetic
250.91475363264112,60.346719836533204,91.57217965105157,9.794208126205373,32.34694782437727,4,57.19798328849866,0.19884039765964556,10013,0,synthetic
215.4365926435931,59.816740475820225,96.51160380677977,7.105843183977677,38.92436601889925,5,65.66281199363524,0.19822987885182386,10014,0,synthetic
303.4712691313163,108.07465101140414,80.51370131371773,9.809301458163443,9.589914743479259,11,61.70842957856932,0.12025858638949159,10015,1,synthetic
73.81730932809734,49.69078022492075,89.39592351789048,7.454262358378694,42.133166085412164,8,63.85853641283009,0.16959606763034596,10016,0,synthetic
306.05871550117774,90.09679285146726,167.0912446704349,8.935041270182037,28.625435063246382,8,98.85111695766965,0.17354797534403615,10017,1,synthetic
34.33729461318691,35.26157556300406,111.42919011469243,7.907443018608065,38.54490349021627,4,64.41082540187772,0.17325980027794347,10018,0,synthetic
140.20951259270203,68.35729739500769,94.41237017371311,8.937032974524062,22.46086978610935,8,67.48696416963861,0.15384033814283754,10019,0,synthetic
309.84727305175414,82.07149665426965,103.58459833727161,4.668161212419869,20.18461082876265,7,95.52235989824194,0.2517803691222148,10020,1,synthetic
311.26411354967377,64.7542932194561,104.74110585139576,4.448609321601401,27.02156805901342,10,80.26215690162446,0.18452397258876374,10021,1,synthetic
221.06641709230382,76.57592466997839,59.640854880799544,6.681500123525479,25.88073477463776,18,112.58550158080504,0.16992755583442132,10022,1,synthetic
245.83438769665838,77.7639578301499,121.69865094395017,7.580540512191036,27.98148011606993,11,130.46347499524262,0.2457638539834308,10023,1,synthetic
360.37975437377725,75.78643202524678,136.9825608205282,5.968436053400787,33.59160612650976,14,84.85487058730924,0.2148237578915162,10024,1,synthetic
208.37834276350281,98.74084857215672,49.033897493564005,5.113131330357715,18.643457792880056,5,85.64475755546496,0.18390880365925327,10025,0,synthetic
358.36061718216416,55.73574194691877,72.80316080002278,4.987560777308143,37.816733502021165,9,68.24918826956848,0.1001247996644842,10026,0,synthetic
284.894408075301,76.39038946592123,84.90591956193103,3.4738681162833904,26.05797336970549,13,104.77169628092412,0.11728423311609155,10027,1,synthetic
257.44198972846965,9.758627974966743,64.90086893497215,4.295042408003052,29.573526972128164,9,111.5787087488781,0.10593667140483792,10028,0,synthetic
373.92809191742344,61.433230904472026,116.3905222973694,6.086125111060049,15.702193359305767,5,108.20782903243438,0.14275071685916468,10029,1,synthetic
242.20649139063806,51.949311237503885,35.80554397029967,9.212574666903643,34.521340678638055,5,31.43805106856766,0.18717195611917486,10030,0,synthetic
229.87108106200594,66.22538844793722,130.97103139728367,5.877193162227825,9.10124504278274,14,106.89589515472701,0.2385590430176431,10031,1,synthetic
228.96499015681405,89.77927464768933,109.60023181827574,3.457294912525651,35.53875807867099,8,103.58872983941623,0.130692182628056,10032,0,synthetic
233.041409509545,54.20643116588697,83.47133271104028,6.975707217431267,20.555259151689057,3,68.68169192004554,0.22585514112946115,10033,0,synthetic
209.9392091289139,111.6342177343198,50.501578740401925,5.623241705724569,26.37420538832232,10,119.89523534682797,0.2621081636259078,10034,1,synthetic
270.9292360762547,83.41920658315847,89.09311572393787,9.463197875383248,25.16581813870456,11,79.4372270123533,0.19460393498403233,10035,1,synthetic
244.179434830141,82.85624023769627,147.05545028667012,3.422865548036755,34.18676703105719,9,60.34706017146543,0.13068649370741758,10036,1,synthetic
285.8396766453089,55.957681702612476,17.77214870105712,6.635848075581367,29.74941381690277,1,77.38805645198336,0.23452259896613242,10037,0,synthetic
236.90365308018906,58.08731378729356,80.9643912829685,10.199949556925759,26.14103007198034,7,31.844558702088463,0.1363389589382955,10038,0,synthetic
269.44623379688363,121.53228507014677,84.31997975985126,6.664963180289132,22.45378112820158,11,90.2454956905538,0.18756991178585847,10039,1,synthetic
229.1599938157583,4.648953284721983,110.91882784120575,8.257632224977922,39.910179381282646,4,104.88421430349207,0.1196236984636059,10040,0,synthetic
297.27171101233915,35.96444787791039,97.44703724427,6.094793542940593,29.754078784266255,11,50.16569026208926,0.12661258042216814,10041,1,synthetic
268.9247809829379,45.50707088570938,100.5028045391259,7.86090401571735,28.30059012933787,7,43.292076898066455,0.051881634181082506,10042,0,synthetic
230.01582742318402,82.33414128456408,129.7019708983964,7.221936201473511,24.344875060248405,6,71.23122611612214,0.21797209941343726,10043,1,synthetic
227.71268020583005,97.87240176957228,162.7418718329805,4.523873257882298,15.029760365901872,10,94.48032336693696,0.13299593676620278,10044,1,synthetic
345.75735684713914,92.88100555463193,109.72350946444037,7.39269958414394,28.719319405960785,9,87.22279714449098,0.36357187373980937,10045,1,synthetic
212.32147202873983,49.16234400374688,99.7771536101879,4.965894871294584,18.681290046131743,5,107.5792731607061,0.07483558504325127,10046,0,synthetic
157.07368490717192,81.43800494456053,51.38855754268666,7.8582255538136145,36.262575260848195,7,96.90435989820074,0.06455705150111782,10047,0,synthetic
259.40969901607076,81.69449427251281,120.95075264563735,7.603859637586756,31.90035114743886,8,85.88655070564636,0.17060832293680647,10048,0,synthetic
310.4853393317978,86.233330119246,95.22676995014452,4.852301750073417,42.70866259701746,7,99.49512754425324,0.2717588087380377,10049,1,synthetic
150.81066085088116,80.14112416719735,75.42039173371862,7.261435031946401,23.299051123929857,6,83.43751464763585,0.1438753794165933,10050,0,synthetic
297.6214943504983,88.27084105893897,114.42155733392052,4.841681740468561,25.28136536271557,9,75.312423472479,0.21433454521123646,10051,1,synthetic
325.45707008356055,69.08589038399367,74.3650070211639,4.0781077443350355,38.58801390646144,11,116.5730484853587,0.06938715495247742,10052,1,synthetic
255.59125484384447,74.04978729700011,95.94802075215239,6.698854939256805,39.339727482039905,4,47.310937895379176,0.099349307258494,10053,0,synthetic
269.7589816068767,60.54410181930959,115.15412309605028,5.423219319868175,26.126515638940703,10,94.04904785365355,0.075583056251746,10054,0,synthetic
207.7651996050088,82.0308164753532,122.61627941092958,6.4487556889585225,27.567771998614134,11,124.46742005085194,0.06629724900312714,10055,1,synthetic
303.20720852479076,115.87793216036022,73.68866333135315,3.944854659940982,26.01399549490561,7,101.06075045011409,0.18701881404143322,10056,1,synthetic
268.35591322912546,25.629941043578008,111.78095834742885,7.110360939084788,27.9736910717591,8,91.77088658491257,0.04543034270337398,10057,1,synthetic
258.4465412701445,49.3932640863299,134.29275147746677,3.891485584521006,21.109236948106194,6,105.60743779943216,0.10066824203475307,10058,1,synthetic
332.88055851808497,54.69738019338949,66.1722920848864,4.93729864351229,25.374757181094857,8,27.32355911758384,0.1477683723591949,10059,1,synthetic
316.36009808708263,49.64500510591747,62.05608364073944,6.238174206034196,19.813633373063006,5,81.25419724365108,0.09012284984293543,10060,0,synthetic
383.6903530030197,76.14401209538131,137.79013370611952,8.152749439087227,26.945864163076575,5,93.27950405184463,0.20378451013242405,10061,1,synthetic
307.3144329328248,23.331510101219905,97.02248128912944,7.861492907548206,34.15014471395283,13,72.78492528663222,0.1583348115141488,10062,0,synthetic
228.9646200103399,35.34136525685099,100.7112611352956,6.940052535674529,29.408064111492813,6,90.95678030954787,0.19362792475612742,10063,0,synthetic
254.39960896644888,38.20064139395788,138.34686499820612,8.147823049818529,19.694643765906484,5,72.20554588244653,0.1851430239627607,10064,0,synthetic
277.1752579481334,114.52075411774551,102.18237224116126,3.7177730095395303,37.91972303996024,4,46.63503544037221,0.20844876736168286,10065,0,synthetic
241.6647872114704,99.44006479818438,107.10508827126266,7.226672897610457,33.55167526594962,8,70.60633590019093,0.13988489599945678,10066,0,synthetic
292.1920303351349,72.52976339325306,185.47938370767648,9.295774102268098,20.91789431609316,8,97.62133161793979,0.19820801404900018,10067,1,synthetic
280.30642225319,49.637584322943624,84.44108148964725,7.524989060884543,29.035796872133552,10,76.7584138779443,0.1706908221151515,10068,0,synthetic
281.73945446857374,55.56830806466924,94.25504814591912,6.015452387587871,15.495314180527128,11,99.88606481484163,0.18849940184346153,10069,1,synthetic
244.88921849944862,38.113000495818866,126.12270635442545,6.831818245391734,18.82212910555467,14,120.94485707804529,0.15616834140497557,10070,1,synthetic
212.20398137902777,55.31175571260395,101.41376676411127,8.822528913634388,27.235320575500022,5,47.93517072718046,0.1200534479396138,10071,0,synthetic
269.86507077535583,35.049404385387405,76.30539980939858,3.9043066220872387,39.598945685961056,6,78.2168109479564,0.09094649610020208,10072,0,synthetic
285.16463101599754,80.04843777177378,88.15767749157396,3.0400449809552548,21.52347626378767,7,126.95831276683778,0.20529700979458976,10073,1,synthetic
253.71154872775858,21.195265472000017,150.05595497434203,7.657495194846449,35.48149561530131,6,32.369324073507315,0.13435908955489068,10074,0,synthetic
321.85435832112046,64.47458745886408,123.4979302300886,4.684709844774234,22.23178657996894,15,100.31152033872128,0.1402095749617941,10075,1,synthetic
264.3837195406315,85.4184231919651,95.96058008354603,8.130442945773854,27.735632925963124,16,81.95091595264697,0.14026531084052443,10076,1,synthetic
276.59364899963936,66.42282074903056,113.81418785926957,6.764203537195119,30.010231484993383,7,65.10295077264549,0.0673760763330327,10077,0,synthetic
255.8363431902117,67.60185505106634,87.1622260594053,4.011297749287699,37.1113962006492,4,52.28461992285387,0.198730480474232,10078,0,synthetic
217.08528021986868,51.628753364388146,108.42508239573638,3.7443763413652054,22.256320632470096,12,91.93078282318935,0.18471706017190725,10079,1,synthetic
314.32676351524344,77.65777179311792,104.61909466977683,2.625550766628022,19.992302249982913,7,118.1901347462457,0.08823199882560381,10080,0,synthetic
257.4590390933696,63.59513097815744,81.41106102597607,5.501986586619049,16.32635678045457,11,65.65367133174686,0.22851286497612108,10081,1,synthetic
193.9697561248149,96.55573203596805,124.16830730184648,5.579746983650549,22.2768575424007,4,67.92935994050814,0.14637307141233763,10082,1,synthetic
177.52259597275338,57.75531043778156,139.73682500102555,6.578413393370774,22.25658020525363,5,42.753570316075894,0.05560996237926606,10083,0,synthetic
178.84251616269228,26.3430875212072,102.12061921713008,9.134094366350556,33.87148410975686,9,115.45803887907442,0.20127333735314798,10084,0,synthetic
237.86953252616433,50.727452794632676,80.21848530162993,9.337483722078378,27.739622845993456,6,62.90384706748911,0.10777418062603322,10085,0,synthetic
269.93822219495695,90.40336606746665,101.8152627088657,5.6103396802946115,42.622245850185024,13,95.38466255165582,0.15546605458747262,10086,1,synthetic
266.4742417797674,96.09820375091577,104.33116069302716,2.2710207652893453,13.835997834040075,12,86.33320941345025,0.18247080122095063,10087,1,synthetic
319.08360810153636,78.75727835877836,108.39697037075769,6.949378686836839,27.42543225096861,15,73.33385091832581,0.2485553533674069,10088,1,synthetic
253.6931448655987,93.23091448382422,80.17703014828493,8.244112388464577,23.10432883546032,7,68.35638448125356,0.1412022374519787,10089,0,synthetic
302.3826328854357,105.17274773269085,138.82409746793874,6.425965669266807,22.54619061732125,7,154.99784653767745,0.10805297243128618,10090,1,synthetic
307.5405651530781,76.09695532280568,69.93656331656643,7.568515573823797,26.989936313383808,7,129.40970210338213,0.2126326202467308,10091,1,synthetic
318.8874067401231,99.25280167914973,137.41200131071548,3.9197922360162325,9.722400375879992,12,75.52949237298546,0.15090061654429654,10092,1,synthetic
119.06256620224063,102.47725015932829,80.12815034629341,10.714884156514735,32.65778281751619,3,89.54177847348046,0.25327543829176796,10093,0,synthetic
264.9558961254546,127.09114581800962,124.80064242807968,4.268972819658825,39.320352235919174,17,76.04345345600697,0.1799328166801266,10094,1,synthetic
165.08844645307892,53.756002741082554,85.69831433477754,7.173678976241453,22.82593191141985,10,53.3671766676907,0.045897870126080015,10095,1,synthetic
286.98329597387874,60.68973844338554,149.54440773808534,3.031508919497303,27.818654997638568,10,120.46826202395111,0.20144189832934042,10096,1,synthetic
284.745186527661,116.15313209487857,147.3865089644687,4.318550031640914,33.17445185187779,11,123.84222831944521,0.2966758675356137,10097,1,synthetic
342.5042751134324,57.65953583073434,139.9493536695019,8.477826699433072,24.852325499811023,11,121.10525402514958,0.27455521731272337,10098,1,synthetic
350.3198915996617,51.58155393429138,75.61637582936797,5.456470300898555,21.933278680279617,9,84.72323401873025,0.2898572573253939,10099,1,synthetic
246.15262765388022,46.817534993921925,111.55714784771737,8.727868428725756,15.069845173947733,6,69.99738238395233,0.0788143888771122,10100,0,synthetic
207.48014074317052,67.66521431791547,100.52623227852843,7.702824160822718,35.486935035764816,3,91.99437328779496,0.19472914375860673,10101,0,synthetic
261.6838611900156,55.64487574794478,48.262947574553245,7.121571134799706,30.20782113189772,8,83.39590489635458,0.09668032761579731,10102,0,synthetic
205.96452994716276,43.03703673067138,89.3682680219588,9.618545552385573,23.911213040282867,6,64.55270068887094,0.15345736396501547,10103,0,synthetic
234.9234041706158,42.4931133803363,99.47789671486483,6.897679998091769,31.886176971943854,4,35.14227631716405,0.06362285427561606,10104,0,synthetic
289.23749743284225,41.6162475185077,104.45795711940193,4.2727452171421,26.91423750235673,4,76.7330046594083,0.10133265410703704,10105,0,synthetic
254.3225759705817,61.77127854084432,119.60879554067024,4.534491843682102,22.301017082191322,14,121.89623134166672,0.13942519815818308,10106,1,synthetic
279.31232515833756,110.47755617734941,97.57201683803187,8.237025938792879,35.24403809276096,8,45.25788106318023,0.19391331680855697,10107,0,synthetic
322.2570752780766,88.84275463726776,153.3138961985805,6.572365480816265,16.63132312073309,10,111.33022516022345,0.22804314730017933,10108,1,synthetic
182.4864500578048,78.39545825130898,121.87688165767767,4.636000974599755,38.33120700251631,7,81.95700068320862,0.15660918375984925,10109,0,synthetic
288.5641770519571,46.75121823326475,15.456571201648671,6.068617717006058,21.216196858171173,6,92.00355831757601,0.058974714916676885,10110,0,synthetic
323.42114899543276,77.72299642472088,106.74659757422026,4.911073706356181,21.361090141513152,12,116.92741199325617,0.1613016339630168,10111,1,synthetic
240.60592380549616,41.588258428481836,85.71907328385727,6.678701690005817,44.46062335846604,2,57.33283419379153,0.09523301102343645,10112,0,synthetic
243.07220980847913,21.010708296858354,69.44543710909875,3.5609468993773628,33.89148333149696,13,57.19297439604129,0.23218054540166946,10113,1,synthetic
187.74366897834363,26.30578663249908,92.44875951404012,6.231769116196887,31.683227947468083,4,61.1955313836109,0.21069109116903106,10114,0,synthetic
255.42855827033378,40.35577036045092,147.46770208267316,4.6613621750588035,19.416288491491486,7,117.33905562064817,0.24338313516185298,10115,1,synthetic
264.84269548105783,6.254973107113031,61.74923565064465,8.611606541595263,27.29509385310075,11,60.991906315376696,0.09468683483497878,10116,0,synthetic
182.4406157929231,30.506743591143636,98.74642440593668,8.675506228683414,31.512927202099874,6,57.3429602274166,0.0,10117,0,synthetic
309.06317367409287,112.47398062577751,91.18858959029262,5.652122221249013,26.26266262637719,6,52.28759179380868,0.07398228611219673,10118,1,synthetic
216.7034459116884,80.97796814279985,97.5302873843284,5.233532347019757,25.36390349261826,13,138.06354130922253,0.2652976186849325,10119,1,synthetic
223.7762278558633,87.682966533387,128.41223448842092,7.537871330466492,30.78417240141071,10,93.81712739420743,0.11592470364081058,10120,0,synthetic
241.03062650157048,67.45259926872014,75.89349667709256,5.911822317325522,29.499374232064202,9,92.47750355059435,0.09495652290409326,10121,0,synthetic
369.4821579782404,75.99885299144866,102.01752471427625,5.3503854603153504,20.906148850519912,7,97.22540928270737,0.23855961760617406,10122,0,synthetic
209.2476389463798,61.27936910799477,66.34832898241433,4.301623944826281,22.384424804874172,11,109.84100067704163,0.2559095967292996,10123,1,synthetic
365.96080115695736,94.05087194643143,163.42025659626688,4.8208176212485245,32.402368377907926,5,90.1361074756913,0.18146692331518718,10124,1,synthetic
293.2413327693004,98.76042738370995,130.66896360396896,3.9220945403531395,16.42165991714218,11,92.06966150106716,0.16239581453616156,10125,1,synthetic
257.61445549087796,44.73711227862506,85.2550040910932,7.575501250406887,29.67311141922505,8,63.738455249789006,0.1320739272312125,10126,0,synthetic
241.50913523635126,70.86942852417182,104.96420925999726,8.540516645432303,25.261722498604094,6,137.23377810596,0.15362976790324798,10127,0,synthetic
259.4599750007378,71.02231844722115,53.344694847356934,4.601932888642989,31.779453005786777,5,87.34188875118662,0.2360028368791765,10128,0,synthetic
